"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"277749802794614784","","","277718186101706752","61169351","2012-12-09 12:21:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @heeeeenni: Alle so: ""Yeah, Weihnachten, Familie, Geschenke!""
Ich so: ""Yeah, Weihnachten, neue Doctor Who Folge!"""
"277545045220020224","277541586924093440","79704350","","","2012-12-08 22:47:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@stoffeldear @lonkamikaze DONE! Vom Trockenfutter sind sie heute irgendwie nicht so begeistert. Da war noch ein ganzer Napf voll da."
"277506895651143680","277465333126799361","379173142","","","2012-12-08 20:16:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Ulan_ka  Noch sind die Näpfe gut mit Trockenfutter gefüllt. Und Dick stromert bei uns rum und sucht anscheinend was besseres zu Essen."
"277505904805564418","","","","","2012-12-08 20:12:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mit Katze auf dem Schoß im Drehsessel. Fühle mich ein bissl wie ein Bond-Bösewicht. #IveBeenExpectingYouMrBond"
"277388653121126400","277379163873222656","48294441","","","2012-12-08 12:26:23 +0000","web","@Ik4ru5 http://t.co/Eea2vVwy und http://t.co/nqwClQBz","http://musicforprogramming.net/","http://www.kraftfuttermischwerk.de/blogg/?page_id=1487"
"277370792075984896","","149650777","","","2012-12-08 11:15:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@elaoe7  RT ""@sixtus: “Berliners *always* say, 'That was nothing – last winter was much worse.'” http://t.co/AVG5W7oc""","http://bit.ly/WPrjsm"
"277076068660289536","277074856305115138","11193712","","","2012-12-07 15:44:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@neingeist @schmutzreich Ne kleinsche Mütze könnte ich mir vorstellen. Aber wie sieht ne Möbius-Mütze aus?"
"277074373481988097","277069611244089344","11193712","","","2012-12-07 15:37:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@neingeist und dann noch ein Möbius-Schal!"
"277071738184015872","277054598835998720","558020804","","","2012-12-07 15:27:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Singsalad Schönen Urlaub! Lasst euch nicht von Löwen fressen ;)"
"277057030978670593","","","277013539284209664","116280930","2012-12-07 14:28:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Donnerbeutel: Aufgrund eines Fehlers in der Matrix kann es aktuell zu Pixelfehlern kommen. Diese äußern sich durch durch die Luft fl ..."
"276980973084753920","","","276824134028238848","324442079","2012-12-07 09:26:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @chaotin: Nerds. ""Es hat bisher gut funktioniert, aber ich benutz jetzt was völlig neues um dasselbe zu tun - was nicht ganz so gut f ..."
"276802934992420866","","","276627928614318080","25360913","2012-12-06 21:38:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Lufthansa_DE: Hiihihi, bitte nicht – ich bin doch SOOO kitzelig! http://t.co/BOuixW1j","http://twitter.com/Lufthansa_DE/status/276627928614318080/photo/1"
"276460203430518784","276414433796976640","935331409","","","2012-12-05 22:57:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lonkamikaze I think that's probably the one thing Emacs and vi users can agree on. The other one is still better than nano."
"276431851504148480","","","","","2012-12-05 21:04:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Last Christmas, Gangnam Style http://t.co/hTKuj0O8","http://vimeo.com/m/54526179"
"276382327783976960","","","276335799300145152","936437276","2012-12-05 17:47:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @derGeruhn: I never thought I'd live in a world where ponies would be considered manlier than vampires #mlp"
"276380571620483074","","","276253008285818880","347822259","2012-12-05 17:40:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rotesnichts: Und eine einzelne Stange Twix ist dann was?

Ein Unix?"
"276340281224335361","276339770660106241","604042793","","","2012-12-05 15:00:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@WarFrog123 ne, bin arbeiten."
"276311998428491779","276230377012621312","87286054","","","2012-12-05 13:08:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",". @psycon Ein GPN-Pulli Semaphor!!"
"276311466397806592","","","276230377012621312","87286054","2012-12-05 13:06:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @psycon: Können wir bitte einen ""Wer trägt wann den #GPN12 Pulli"" Kalender einrichten? Mit voraussichtlichem Bewegungsradius und gepl ..."
"276117486120861697","","","276100815188553728","373310584","2012-12-05 00:15:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @seekuhkoenigin: Vielleicht gehe ich morgen mal früh ins Bett."
"275920888145256448","","","","","2012-12-04 11:14:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Welche Schnittstelle stelle ich zur Verfügung das ich ordentlich benutzt werde."" #DirtyMind #SoftwareEngineering"
"275711775113105408","","","","","2012-12-03 21:23:04 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","OMG, wie awesome ist das den? MLP: Fighting is Magic http://t.co/6UOFAnP0","http://youtu.be/CSlnZxvi37s"
"275229667458424832","","575695094","","","2012-12-02 13:27:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SchokoPralini mmh http://t.co/tHOkTxqq","http://twitter.com/nicidienase/status/275229667458424832/photo/1"
"274860447855955969","274860301562810369","604042793","","","2012-12-01 13:00:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@WarFrog123 lol"
"274860163507306497","274860055462047744","604042793","","","2012-12-01 12:59:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@WarFrog123 ne, wo?"
"274859031548526593","274855422295408640","604042793","","","2012-12-01 12:54:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@WarFrog123 awww"
"274530554643353603","","","274471230122381313","76582352","2012-11-30 15:09:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @T_i_B: When pub staff T-shirts go wrong...... http://t.co/Z93myTPz","http://twitter.com/T_i_B/status/274471230122381313/photo/1"
"274483970157203457","274476822585028608","87286054","","","2012-11-30 12:04:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@psycon wurde ich auch gern. Aber ich bin Arbeiten."
"274478419683717120","","","273891213394980864","226937754","2012-11-30 11:42:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @eichohrkatzerl: Du hast Kinder, bist alleinerziehend? Wir bieten erstklassige Betreuung und einen Arbeitsplatz. Come to the dark sid ..."
"274090946101121024","","","","","2012-11-29 10:02:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Huuuiii. #GlühweinAufLeerenMagen :D"
"274080560194920450","","","274064506836103168","59090320","2012-11-29 09:21:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Fotografiona: I don't feel very Turing-vollständig today :("
"274079193409675264","","","274054515320303617","936437276","2012-11-29 09:15:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @derGeruhn: #fsiKA verkauft Glühwein und Mühwein mit und ohne Amaretto"
"274078477299351553","","","","","2012-11-29 09:12:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vorgestern Hinterrad gewechselt. Heute plattes Vorderrad. #FML"
"273716430011260929","","","273706386628681729","936437276","2012-11-28 09:14:16 +0000","web","RT @derGeruhn: OH(Handy): ""Hey Mama, kann ich heute Abend ein Mädel mitbringen?"" - ""..."" - ""Ja, nur eine."""
"273346737635221504","","","273231367586869248","21088644","2012-11-27 08:45:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fRANDOM74: Popcorn ist das neue Grün. http://t.co/hH4UXg05","http://twitter.com/fRANDOM74/status/273231367586869248/photo/1"
"272688560988123136","","","272680609300770816","9334352","2012-11-25 13:09:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sixtus: Endlich: Star-Trek-Unterhosen http://t.co/0Gq64bhc","http://www.thinkgeek.com/product/f029/"
"272304139566997504","","","272142130766561280","363210621","2012-11-24 11:42:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @UnixToolTip: ""Git’s overloaded, confusing language is absolutely the only part of it that sucks."" http://t.co/RhR2J69p","http://ow.ly/fxfUw"
"271940393334079488","271928973703925760","87286054","","","2012-11-23 11:36:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@psycon Rauchen ja, Zigaretten nein"
"271708360087318529","271655622729154560","87286054","","","2012-11-22 20:14:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@psycon Ich auch schon den ganzen Tag."
"271538935346380800","","","","","2012-11-22 09:01:41 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Kaffe intus und immer noch müde. Mate hilft auch noch nicht. Ich muss echt mal #Koffeinentzug machen, dass das Zeug wieder wirkt."
"271530242169004032","","","270061068343193600","57477810","2012-11-22 08:27:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @wkerslake: Well played online comic, well played: http://t.co/wvEohn74","http://i.imgur.com/p6tda.jpg"
"271042741297889280","271011936337031168","121226933","","","2012-11-21 00:09:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@NervengiftC Was den für eine? Trage mich grade auch mit dem Gedanken mir eine neue zuzulegen."
"270528616771751937","","","270485964114235392","75023957","2012-11-19 14:07:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Balzac2m: Bei @MamsellChaos besgeisterter Suche nach dem heiligen BH-Gral wünscht man sich direkt Brüste"
"269865497225490432","269863806648324096","14732096","","","2012-11-17 18:12:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ohaimareiki blaues Mett? Klingt nicht grade nach ne Verkaufsschlager."
"269392437745709056","","","269381561076551680","19766517","2012-11-16 10:52:16 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ESA_de: Wir lieben diese Visualisierung: Unsere nächsten 119.617 Nachbarsterne http://t.co/g3TgAOs5  (für Google Chrome) #100000stars","http://workshop.chromeexperiments.com/stars/"
"269380138200862720","","","269362796653838336","14497517","2012-11-16 10:03:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MEEDIA: In einem Google-Serverzentrum in den USA hat sich ein Alligator im Kühlbecken häuslich eingerichtet - http://t.co/s4dHGqwi","http://meedia.de/internet/alligator-lebt-in-google-serverzentrum/2012/11/16.html"
"269196607579373568","","","269192934681890816","14108955","2012-11-15 21:54:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @inschka: http://t.co/z9BeoEvW Wie gut ist das denn bitte? Die Crew von Big Bang Theory startet einen Flash Mob im Studio.","http://youtu.be/dql26ssMcVI"
"269194727776194560","","","269132882075869186","1147751","2012-11-15 21:46:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @johl: OH: ""wer zuerst pusht muss nicht mergen"""
"269192649603436544","269121539956436994","19603003","","","2012-11-15 21:38:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dielilly das schaffe ich wochenlang"
"268866111431385089","","","268493695823773696","264257750","2012-11-15 00:00:50 +0000","web","RT @SexFactsOfLife: If you type ""coughing"" into Google images, it looks like a bunch of people giving blowjobs to an invisible man."
"268315233012047872","268314556013613056","936437276","","","2012-11-13 11:31:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@derGeruhn für Handschriftliches will man glaub ich nen Stift."
"268311353322786816","268310556325318656","936437276","","","2012-11-13 11:16:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@derGeruhn es liegt gut in der Hand. Aber wenn du es nur daheim benutzen willst wurde ich ein 10' nehmen. Für unterwegs sind 7' ganz gut."
"268310380521062400","268310071002411009","936437276","","","2012-11-13 11:12:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@derGeruhn ich hab halt schon ein 10' Tablet. Aber das hat kein UMTS."
"268292217683202049","","","","","2012-11-13 10:00:23 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Hmm, will ich ein Nexus7 mit UMTS?"
"268104021800275969","","","","","2012-11-12 21:32:34 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Science Slam Uni Mannheim, Platz 1: „Frauentheorie"" (Robert Idel): http://t.co/AwMRq7aF via @youtube","http://youtu.be/3Fe-a2gUccs"
"267974525914857472","267974303327326208","87286054","","","2012-11-12 12:58:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@psycon Ja."
"267974464053075968","267973995830312960","87286054","","","2012-11-12 12:57:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@psycon Das is so der ""falls gerade sonst nix passt""-Paragraph."
"267970065922662401","267690489183084545","87286054","","","2012-11-12 12:40:17 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@psycon Beschädigung eines anderen Verkehrsteilnehmers."
"267969794517630977","","","","","2012-11-12 12:39:12 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","AK-Zeitplan im Kopf. Bäääh. Mir is half empty, the optimist says the physicist ducks. — http://t.co/Ul8l4IPX","http://thatcan.be/my/next/tweet"
"267690171422613504","267689902626439168","87286054","","","2012-11-11 18:08:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@psycon Weil ich gegen ein parkendes Auto gefahren bin."
"267687397913944065","","","","","2012-11-11 17:57:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scheiß Karma. Alles wunderbar geklappt und auf den letzten Metern ein Parkrempler und 35€ Verwarnung. #kif405"
"267578582069551104","","","","","2012-11-11 10:44:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A29 Bahn frei. -Kami #kif405"
"267557487870357505","","","","","2012-11-11 09:20:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Im KIF-Cafe is viel zu hell. Man kann die Twitterwall nicht mehr lesen. Ich prangere das an! #kif405"
"267556182581981184","","","","","2012-11-11 09:15:39 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","An alle Karlsruher: Anvisierte Abfahrtszeit ist 11Uhr @gna582 @lonkamikaze @derGeruhn #kif405"
"267442516754825216","","","","","2012-11-11 01:43:59 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Zweite Reso ist durch. Dieses Mal nicht mehr ganz so enthusiastisches Yeah. #kif405"
"267425910108585985","","","","","2012-11-11 00:38:00 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Erste Reso verabschiedet. Und alle so YEAH! #kif405"
"267120024290992129","","","","","2012-11-10 04:22:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hilfe! Alles dreht sich. #kif405 #kneipentour #gutenacht"
"267094358627586048","","","","","2012-11-10 02:40:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brüste sind praktisch. Z.B. um Bier abzustellen. #kif405"
"267083355189813248","","","","","2012-11-10 01:56:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#kif405 #kneipentour #awesome"
"267057879943634944","","","","","2012-11-10 00:15:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In Oldenburg gibts Pangalaktische Donnergurgler #kif405 #awesome #42 http://t.co/O3OZx7gR","http://twitter.com/nicidienase/status/267057879943634944/photo/1"
"266914989988773888","","","","","2012-11-09 14:47:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Beim Mittagessen gelernt: Das Motto zum 800-jährigen Jubliläum von Bielefeld ist: ""Das gibt's doch gar nicht"". #kif405"
"266910850697289728","","","","","2012-11-09 14:31:20 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Das Gästebuch ist jetzt ein bisschen koffeinhaltig #Kaffe #Boden #kif405"
"266902715467182081","","","","","2012-11-09 13:59:00 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","#catcontent #twitterwall #kif405 http://t.co/0UJjx8eD","http://octodex.github.com/images/nyantocat.gif"
"266888579073077249","","","","","2012-11-09 13:02:50 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","#kif405 http://t.co/AFVvqETM","http://lh5.googleusercontent.com/-qhOrCA0YOcs/T88ahvVjlpI/AAAAAAAAGYY/nqntKXC9fic/s372/92.gif"
"266807773621284864","","","","","2012-11-09 07:41:44 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Guten Morgen #kif405 http://t.co/npby8m0Q","http://lh4.googleusercontent.com/-U8qtM6Igf8s/UIpQ1BGp7MI/AAAAAAAAGkU/J2fuBmmgZH8/s240/111.gif"
"266693726657736705","266671296438489088","91333167","","","2012-11-09 00:08:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@climagic you can use tsocks to make programmes use it."
"266692688206757889","","","","","2012-11-09 00:04:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sp_utnik @i42n Muss ich auch mal machen!"
"266621301882490880","","","","","2012-11-08 19:20:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@roidrage: http://t.co/8KxXtY9F"" #kif405","http://i.imgur.com/GpUQh.gif"
"266456301830303744","","","","","2012-11-08 08:25:07 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Wer das liest ist doof! #kif405 :P"
"266454752504709121","266454048398508032","287761908","","","2012-11-08 08:18:58 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@anathem Im Zweifel der Offline-Plan würde ich sagen."
"266453373493051393","","","","","2012-11-08 08:13:29 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","AK-Zeitplan im Wiki: http://t.co/g28BOnUB #kif405","http://kif.fsinf.de/wiki/KIF405:Zeitplan"
"266451526409650176","266451211274813440","29192765","","","2012-11-08 08:06:08 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@blackbilbao gestern!"
"266451349598785536","","","","","2012-11-08 08:05:26 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","#kif405 http://t.co/2E5jTZOw","http://images.wikia.com/nonsensopedia/images/5/58/Rickroll.gif"
"266450454504939520","","","","","2012-11-08 08:01:53 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","#kif405 #twitterwall http://t.co/gEBxnMJw","http://chzgifs.files.wordpress.com/2012/03/funny-gifs-the-magic-melon.gif"
"266441600496975872","","","","","2012-11-08 07:26:42 +0000","web","*g* #kif405 http://t.co/nrY5WqIy","http://www.youtube.com/watch?v=QH2-TGUlwu4"
"266321341152624641","","","266320339926138880","20689932","2012-11-07 23:28:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Geruhn: Ist die Twitter wall nicht toll? #kif405 http://t.co/paEk8rAS http://t.co/hsAHfnBe","http://bit.ly/qH3Ahd","http://twitter.com/Geruhn/status/266320339926138880/photo/1"
"265790516673802240","","","265466190569283585","31473644","2012-11-06 12:19:31 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @nfoonf: wer klebt eigentlich das ""wir sind umgezogen""-Schild nach Weihnachten ans BCC? (und wer stellt die webcam daneben?) #29c3"
"265774991138775040","","","265747655798448128","140774041","2012-11-06 11:17:50 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @MamsellChaos: So, wer hat Bedarf an einem 2008er 13” Unibody MacBook? Der @Detmud hat es ganz liebevoll gepflegt bisher :D http://t. ..."
"265751191886106624","","","265597682293276674","14095571","2012-11-06 09:43:16 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @towo: Netzteilvergesser ist der moderne Turnbeutelvergesser."
"265461392524582912","","","265416760734404608","432513392","2012-11-05 14:31:42 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @gsuberland: Epic comment... ""PSD is not my favourite file format."" https://t.co/sfpg0XPt","https://code.google.com/p/xee/source/browse/XeePhotoshopLoader.m#102"
"265364750043594752","","","","","2012-11-05 08:07:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aaaah, Hilfe! Too many choices! #29c3 #merchandise #firstworldproblems"
"265363894774669313","","","","","2012-11-05 08:04:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hmm, will ich Zipper oder Hoodie vom #29c3? #firstworldproblems"
"265359297976868864","","","265227164209799168","14095571","2012-11-05 07:46:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @towo: Remember, remember, the fifth of November..."
"265056064444182528","264860213130186752","87286054","","","2012-11-04 11:41:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@psycon Wohnung wär komfortabler als Turnhalle"
"265054213304897536","","","264844173138612224","22298116","2012-11-04 11:33:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @i42n: Awesome! http://t.co/Hd0Ye3Ro","http://youtube.com/watch?v=yFU774q6eVM"
"264785279414571008","","","232210160301535232","726601968","2012-11-03 17:45:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sasamaaus: Egal wie alt ich bin, ich werde immer das ABC im Kopf singen um herauszufinden, welcher Buchstabe als nächstes kommt."
"264732293791354881","","","","","2012-11-03 14:14:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gibts eigentlich Globuli gegen Diabetes? //cc @holgi"
"264724968733044737","264689807177953280","22298116","","","2012-11-03 13:45:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@i42n @psycon @punycode Zum Glück is ICMP für IPv6 verpflichtend. Und in den nächsten Dekaden müssen die Hochschulen v6 einführen."
"264520199837990913","","","","","2012-11-03 00:11:44 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Neuer Blogpost: Mensapläne in Karlsruhe http://t.co/IrecNA5E","http://nicidienase.github.com/blog/2012/11/03/mensaplane-in-karlsruhe/"
"264389934612377600","264363517912682496","61772791","","","2012-11-02 15:34:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@data_cop I don't know. What kind of chip are they using? Ours has a mifare classic."
"264306852421042177","","61772791","","","2012-11-02 10:03:58 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@data_cop Those are used in Karlsruhe for quite some time, but they stopped using the thermo-field though."
"264066795286175744","","","","","2012-11-01 18:10:04 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Zum Frühstück Eggs und Bacon, jetzt Lasagne und nachher macht der Mitbewohner noch Pfannkuchen. Aus kulinarisch läuft der Tag ganz gut."
"263841826312691712","","","","","2012-11-01 03:16:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wikinger im #Z10 http://t.co/79vbzYo2","http://twitter.com/nicidienase/status/263841826312691712/photo/1"
"263822406131539968","263807846540513280","14823325","","","2012-11-01 01:58:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@silsha Was für Parties feiert ihr den die um diese Zeit schon rum sind?"
"263821871118700544","263817099724599296","575695094","","","2012-11-01 01:56:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SchokoPralini Bei mir auch!"
"263550050435739648","","","263420224018210816","29038088","2012-10-31 07:56:43 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @HAL9000_: In Disney's version of Star Wars, Goofy shot first. #DisneyStarWarsMovies"
"262499177928466432","","","262492678707609600","22298116","2012-10-28 10:20:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @i42n: #Normalzeit!! http://t.co/YkVgzEx3","http://is.gd/winterzeit"
"261846798472187904","","","","","2012-10-26 15:08:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wochenende \o/ http://t.co/iTxpt1RN","http://twitter.com/nicidienase/status/261846798472187904/photo/1"
"261816070074159104","","","","","2012-10-26 13:06:30 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Cooles Teil: http://t.co/p2u9LvuD via @youtube","http://youtu.be/bFW7VQpY-Ik"
"261801677395488768","","","261793807702585344","18031814","2012-10-26 12:09:18 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @smarimc: Teletubbies aired with Sopranos subtitles in Iceland. They will never be seen the same way. http://t.co/OArMBNt7","http://grapevine.is/News/ReadArticle/Teletubbies-Get-Sopranos-Subtitles-Hilarity-Ensues"
"261798073943064576","261797228006494209","140774041","","","2012-10-26 11:54:59 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@MamsellChaos Mein Kopf ging eher Richtung Wikinger, aber Lady Eva of House Chaos klingt auch net schlecht."
"261797208381333504","","","","","2012-10-26 11:51:33 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Ich krieg Mails von in einer halben Stunde."
"261794830127071232","261793388809056256","140774041","","","2012-10-26 11:42:06 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@MamsellChaos Irgendwie hab ich jetzt einen gepanzerten BH, lange Zöpfe und einen behörnten Helm im Kopf. #boobwarrior"
"261780239707959297","","","261778312140054528","331598085","2012-10-26 10:44:07 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @marcusengert: ""werden viele Firmen bei Windows 7 bleiben &amp;
Privatnutzer gehen solange ihren Nachbarschafts-ITlern auf den Sack b ..."
